company,company_code,method,dimension,mae,rmse,hellinger,max_error,max_error_cat,naics_group,size_bucket,region,minority_share,urbanicity,signed_AIAN,signed_Asian,signed_Black,signed_Female,signed_Hispanic,signed_Male,signed_NHOPI,signed_Not Hispanic,signed_Two+,signed_White
ELEVATE TEXTILES,84461,M3 IPF,gender,8.23,8.23,0.0583,8.23,Female,Other,1k-9999,South,Medium (25-50%),Urban,,,,8.23,,-8.23,,,,
ELEVATE TEXTILES,84461,M3 IPF,hispanic,13.65,13.65,0.2147,13.65,Hispanic,Other,1k-9999,South,Medium (25-50%),Urban,,,,,-13.65,,,13.65,,
ELEVATE TEXTILES,84461,M4 Occ-Weighted,race,9.18,13.015,0.2449,22.23,White,Other,1k-9999,South,Medium (25-50%),Urban,-2.08,-1.03,-21.96,,,,-2.49,,5.32,22.23
ELEVATE TEXTILES,84461,M4 Occ-Weighted,gender,6.91,6.91,0.0489,6.91,Female,Other,1k-9999,South,Medium (25-50%),Urban,,,,6.91,,-6.91,,,,
ELEVATE TEXTILES,84461,M4 Occ-Weighted,hispanic,6.74,6.74,0.0771,6.74,Hispanic,Other,1k-9999,South,Medium (25-50%),Urban,,,,,-6.74,,,6.74,,
ELEVATE TEXTILES,84461,M5 Variable-Weight,race,8.57,12.201,0.2288,21.06,White,Other,1k-9999,South,Medium (25-50%),Urban,-2.04,-0.78,-20.42,,,,-2.48,,4.66,21.06
ELEVATE TEXTILES,84461,M5 Variable-Weight,gender,6.27,6.27,0.0444,6.27,Female,Other,1k-9999,South,Medium (25-50%),Urban,,,,6.27,,-6.27,,,,
ELEVATE TEXTILES,84461,M5 Variable-Weight,hispanic,6.68,6.68,0.0763,6.68,Hispanic,Other,1k-9999,South,Medium (25-50%),Urban,,,,,-6.68,,,6.68,,
ELEVATE TEXTILES,84461,M6 IPF+Occ,race,14.08,21.837,0.3758,42.24,White,Other,1k-9999,South,Medium (25-50%),Urban,-2.31,-4.26,-32.35,,,,-2.52,,-0.82,42.24
ELEVATE TEXTILES,84461,M6 IPF+Occ,gender,8.23,8.23,0.0583,8.23,Female,Other,1k-9999,South,Medium (25-50%),Urban,,,,8.23,,-8.23,,,,
ELEVATE TEXTILES,84461,M6 IPF+Occ,hispanic,13.65,13.65,0.2147,13.65,Hispanic,Other,1k-9999,South,Medium (25-50%),Urban,,,,,-13.65,,,13.65,,
GI90032,AZ2857,M1 Baseline (60/40),race,7.63,10.788,0.2495,22.34,Black,Other,10000+,West,Medium (25-50%),Urban,-0.21,5.61,-22.34,,,,-0.35,,11.65,5.64
GI90032,AZ2857,M1 Baseline (60/40),gender,11.85,11.85,0.0844,11.85,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-11.85,,11.85,,,,
GI90032,AZ2857,M1 Baseline (60/40),hispanic,4.47,4.47,0.0363,4.47,Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,4.47,,,-4.47,,
GI90032,AZ2857,M2 Three-Layer (50/30/20),race,7.52,11.375,0.265,22.08,Black,Other,10000+,West,Medium (25-50%),Urban,-0.13,5.74,-22.08,,,,-0.34,,15.97,0.85
GI90032,AZ2857,M2 Three-Layer (50/30/20),gender,11.69,11.69,0.0833,11.69,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-11.69,,11.69,,,,
GI90032,AZ2857,M2 Three-Layer (50/30/20),hispanic,8.28,8.28,0.0658,8.28,Not Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,8.28,,,-8.28,,
GI90032,AZ2857,M3 IPF,race,12.06,18.684,0.3647,36.18,White,Other,10000+,West,Medium (25-50%),Urban,-0.83,-3.61,-27.53,,,,-0.5,,-3.7,36.18
GI90032,AZ2857,M3 IPF,gender,12.34,12.34,0.0879,12.34,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-12.34,,12.34,,,,
GI90032,AZ2857,M3 IPF,hispanic,9.34,9.34,0.0856,9.34,Not Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,-9.34,,,9.34,,
GI90032,AZ2857,M4 Occ-Weighted,race,7.85,11.286,0.2651,22.84,Black,Other,10000+,West,Medium (25-50%),Urban,-0.32,5.22,-22.84,,,,-0.39,,14.02,4.31
GI90032,AZ2857,M4 Occ-Weighted,gender,11.86,11.86,0.0845,11.86,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-11.86,,11.86,,,,
GI90032,AZ2857,M4 Occ-Weighted,hispanic,2.45,2.45,0.0202,2.45,Not Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,2.45,,,-2.45,,
GI90032,AZ2857,M5 Variable-Weight,race,7.63,10.788,0.2495,22.34,Black,Other,10000+,West,Medium (25-50%),Urban,-0.21,5.61,-22.34,,,,-0.35,,11.65,5.64
GI90032,AZ2857,M5 Variable-Weight,gender,11.85,11.85,0.0844,11.85,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-11.85,,11.85,,,,
GI90032,AZ2857,M5 Variable-Weight,hispanic,4.47,4.47,0.0363,4.47,Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,4.47,,,-4.47,,
GI90032,AZ2857,M6 IPF+Occ,race,12.06,18.684,0.3647,36.18,White,Other,10000+,West,Medium (25-50%),Urban,-0.83,-3.61,-27.53,,,,-0.5,,-3.7,36.18
GI90032,AZ2857,M6 IPF+Occ,gender,12.34,12.34,0.0879,12.34,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-12.34,,12.34,,,,
GI90032,AZ2857,M6 IPF+Occ,hispanic,9.34,9.34,0.0856,9.34,Not Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,-9.34,,,9.34,,
CENTRAL BANCOMPANY,M63135,M1 Baseline (60/40),race,2.67,3.897,0.1136,6.96,White,Other,1k-9999,Midwest,Low (<25%),Urban,-0.71,0.26,6.32,,,,-0.34,,1.43,-6.96
CENTRAL BANCOMPANY,M63135,M1 Baseline (60/40),gender,13.81,13.81,0.1003,13.81,Female,Other,1k-9999,Midwest,Low (<25%),Urban,,,,-13.81,,13.81,,,,
CENTRAL BANCOMPANY,M63135,M1 Baseline (60/40),hispanic,0.51,0.51,0.0098,0.51,Hispanic,Other,1k-9999,Midwest,Low (<25%),Urban,,,,,0.51,,,-0.51,,
CENTRAL BANCOMPANY,M63135,M2 Three-Layer (50/30/20),race,2.99,4.332,0.1222,7.9,White,Other,1k-9999,Midwest,Low (<25%),Urban,-0.71,0.31,6.78,,,,-0.35,,1.87,-7.9
CENTRAL BANCOMPANY,M63135,M2 Three-Layer (50/30/20),gender,14.65,14.65,0.1062,14.65,Female,Other,1k-9999,Midwest,Low (<25%),Urban,,,,-14.65,,14.65,,,,
CENTRAL BANCOMPANY,M63135,M2 Three-Layer (50/30/20),hispanic,0.41,0.41,0.0079,0.41,Hispanic,Other,1k-9999,Midwest,Low (<25%),Urban,,,,,0.41,,,-0.41,,
CENTRAL BANCOMPANY,M63135,M3 IPF,race,1.93,2.647,0.1332,5.79,White,Other,1k-9999,Midwest,Low (<25%),Urban,-0.83,-1.01,-2.17,,,,-0.37,,-1.4,5.79
CENTRAL BANCOMPANY,M63135,M3 IPF,gender,10.55,10.55,0.0771,10.55,Female,Other,1k-9999,Midwest,Low (<25%),Urban,,,,-10.55,,10.55,,,,
CENTRAL BANCOMPANY,M63135,M3 IPF,hispanic,3.14,3.14,0.1038,3.14,Not Hispanic,Other,1k-9999,Midwest,Low (<25%),Urban,,,,,-3.14,,,3.14,,
CENTRAL BANCOMPANY,M63135,M4 Occ-Weighted,race,2.89,4.209,0.1213,7.57,White,Other,1k-9999,Midwest,Low (<25%),Urban,-0.74,0.23,6.74,,,,-0.35,,1.68,-7.57
CENTRAL BANCOMPANY,M63135,M4 Occ-Weighted,gender,13.53,13.53,0.0983,13.53,Female,Other,1k-9999,Midwest,Low (<25%),Urban,,,,-13.53,,13.53,,,,
CENTRAL BANCOMPANY,M63135,M4 Occ-Weighted,hispanic,0.75,0.75,0.0142,0.75,Hispanic,Other,1k-9999,Midwest,Low (<25%),Urban,,,,,0.75,,,-0.75,,
CENTRAL BANCOMPANY,M63135,M5 Variable-Weight,race,2.67,3.897,0.1136,6.96,White,Other,1k-9999,Midwest,Low (<25%),Urban,-0.71,0.26,6.32,,,,-0.34,,1.43,-6.96
CENTRAL BANCOMPANY,M63135,M5 Variable-Weight,gender,13.81,13.81,0.1003,13.81,Female,Other,1k-9999,Midwest,Low (<25%),Urban,,,,-13.81,,13.81,,,,
CENTRAL BANCOMPANY,M63135,M5 Variable-Weight,hispanic,0.51,0.51,0.0098,0.51,Hispanic,Other,1k-9999,Midwest,Low (<25%),Urban,,,,,0.51,,,-0.51,,
CENTRAL BANCOMPANY,M63135,M6 IPF+Occ,race,1.93,2.647,0.1332,5.79,White,Other,1k-9999,Midwest,Low (<25%),Urban,-0.83,-1.01,-2.17,,,,-0.37,,-1.4,5.79
CENTRAL BANCOMPANY,M63135,M6 IPF+Occ,gender,10.55,10.55,0.0771,10.55,Female,Other,1k-9999,Midwest,Low (<25%),Urban,,,,-10.55,,10.55,,,,
CENTRAL BANCOMPANY,M63135,M6 IPF+Occ,hispanic,3.14,3.14,0.1038,3.14,Not Hispanic,Other,1k-9999,Midwest,Low (<25%),Urban,,,,,-3.14,,,3.14,,
SENECA HOLDINGS LLC,FN5463,M1 Baseline (60/40),race,5.68,7.175,0.1724,11.88,White,Other,100-999,Northeast,Medium (25-50%),Urban,-3.21,-2.3,-11.2,,,,-0.32,,5.16,11.88
SENECA HOLDINGS LLC,FN5463,M1 Baseline (60/40),gender,3.83,3.83,0.0271,3.83,Female,Other,100-999,Northeast,Medium (25-50%),Urban,,,,3.83,,-3.83,,,,
SENECA HOLDINGS LLC,FN5463,M1 Baseline (60/40),hispanic,4.02,4.02,0.0485,4.02,Hispanic,Other,100-999,Northeast,Medium (25-50%),Urban,,,,,4.02,,,-4.02,,
SENECA HOLDINGS LLC,FN5463,M2 Three-Layer (50/30/20),race,5.49,6.922,0.1665,11.53,White,Other,100-999,Northeast,Medium (25-50%),Urban,-3.18,-2.26,-10.71,,,,-0.32,,4.95,11.53
SENECA HOLDINGS LLC,FN5463,M2 Three-Layer (50/30/20),gender,3.78,3.78,0.0267,3.78,Female,Other,100-999,Northeast,Medium (25-50%),Urban,,,,3.78,,-3.78,,,,
SENECA HOLDINGS LLC,FN5463,M2 Three-Layer (50/30/20),hispanic,3.1,3.1,0.0382,3.1,Hispanic,Other,100-999,Northeast,Medium (25-50%),Urban,,,,,3.1,,,-3.1,,
SENECA HOLDINGS LLC,FN5463,M3 IPF,race,11.17,16.216,0.3484,33.5,White,Other,100-999,Northeast,Medium (25-50%),Urban,-3.42,-6.24,-19.77,,,,-0.34,,-3.73,33.5
SENECA HOLDINGS LLC,FN5463,M3 IPF,gender,5.19,5.19,0.0367,5.19,Female,Other,100-999,Northeast,Medium (25-50%),Urban,,,,5.19,,-5.19,,,,
SENECA HOLDINGS LLC,FN5463,M3 IPF,hispanic,6.57,6.57,0.1257,6.57,Not Hispanic,Other,100-999,Northeast,Medium (25-50%),Urban,,,,,-6.57,,,6.57,,
SENECA HOLDINGS LLC,FN5463,M4 Occ-Weighted,race,5.7,7.055,0.1808,11.31,Black,Other,100-999,Northeast,Medium (25-50%),Urban,-3.26,-2.2,-11.31,,,,-0.33,,6.44,10.66
SENECA HOLDINGS LLC,FN5463,M4 Occ-Weighted,gender,3.95,3.95,0.0279,3.95,Female,Other,100-999,Northeast,Medium (25-50%),Urban,,,,3.95,,-3.95,,,,
SENECA HOLDINGS LLC,FN5463,M4 Occ-Weighted,hispanic,5.09,5.09,0.0601,5.09,Not Hispanic,Other,100-999,Northeast,Medium (25-50%),Urban,,,,,5.09,,,-5.09,,
SENECA HOLDINGS LLC,FN5463,M5 Variable-Weight,race,5.68,7.175,0.1724,11.88,White,Other,100-999,Northeast,Medium (25-50%),Urban,-3.21,-2.3,-11.2,,,,-0.32,,5.16,11.88
SENECA HOLDINGS LLC,FN5463,M5 Variable-Weight,gender,3.83,3.83,0.0271,3.83,Female,Other,100-999,Northeast,Medium (25-50%),Urban,,,,3.83,,-3.83,,,,
SENECA HOLDINGS LLC,FN5463,M5 Variable-Weight,hispanic,4.02,4.02,0.0485,4.02,Hispanic,Other,100-999,Northeast,Medium (25-50%),Urban,,,,,4.02,,,-4.02,,
SENECA HOLDINGS LLC,FN5463,M6 IPF+Occ,race,11.17,16.216,0.3484,33.5,White,Other,100-999,Northeast,Medium (25-50%),Urban,-3.42,-6.24,-19.77,,,,-0.34,,-3.73,33.5
SENECA HOLDINGS LLC,FN5463,M6 IPF+Occ,gender,5.19,5.19,0.0367,5.19,Female,Other,100-999,Northeast,Medium (25-50%),Urban,,,,5.19,,-5.19,,,,
SENECA HOLDINGS LLC,FN5463,M6 IPF+Occ,hispanic,6.57,6.57,0.1257,6.57,Not Hispanic,Other,100-999,Northeast,Medium (25-50%),Urban,,,,,-6.57,,,6.57,,
ERNST ENTERPRISES INC,A21817,M1 Baseline (60/40),race,1.35,1.898,0.1066,3.62,Black,Other,100-999,Midwest,Low (<25%),Urban,-0.43,1.3,-3.62,,,,0.02,,2.57,0.17
ERNST ENTERPRISES INC,A21817,M1 Baseline (60/40),gender,48.6,48.6,0.3945,48.6,Female,Other,100-999,Midwest,Low (<25%),Urban,,,,48.6,,-48.6,,,,
ERNST ENTERPRISES INC,A21817,M1 Baseline (60/40),hispanic,0.16,0.16,0.0041,0.16,Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,0.16,,,-0.16,,
ERNST ENTERPRISES INC,A21817,M2 Three-Layer (50/30/20),race,1.53,1.864,0.1099,3.13,Two+,Other,100-999,Midwest,Low (<25%),Urban,-0.43,1.44,-1.74,,,,0.02,,3.13,-2.4
ERNST ENTERPRISES INC,A21817,M2 Three-Layer (50/30/20),gender,47.72,47.72,0.3885,47.72,Female,Other,100-999,Midwest,Low (<25%),Urban,,,,47.72,,-47.72,,,,
ERNST ENTERPRISES INC,A21817,M2 Three-Layer (50/30/20),hispanic,0.42,0.42,0.0105,0.42,Not Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,0.42,,,-0.42,,
ERNST ENTERPRISES INC,A21817,M3 IPF,race,4.86,7.815,0.2059,14.58,White,Other,100-999,Midwest,Low (<25%),Urban,-0.62,0.01,-12.27,,,,0.0,,-1.7,14.58
ERNST ENTERPRISES INC,A21817,M3 IPF,gender,53.75,53.75,0.43,53.75,Female,Other,100-999,Midwest,Low (<25%),Urban,,,,53.75,,-53.75,,,,
ERNST ENTERPRISES INC,A21817,M3 IPF,hispanic,1.79,1.79,0.0818,1.79,Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,-1.79,,,1.79,,
ERNST ENTERPRISES INC,A21817,M4 Occ-Weighted,race,1.67,2.319,0.1089,4.59,Black,Other,100-999,Midwest,Low (<25%),Urban,-0.43,1.06,-4.59,,,,0.01,,3.0,0.95
ERNST ENTERPRISES INC,A21817,M4 Occ-Weighted,gender,49.24,49.24,0.3989,49.24,Female,Other,100-999,Midwest,Low (<25%),Urban,,,,49.24,,-49.24,,,,
ERNST ENTERPRISES INC,A21817,M4 Occ-Weighted,hispanic,0.05,0.05,0.0013,0.05,Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,0.05,,,-0.05,,
ERNST ENTERPRISES INC,A21817,M5 Variable-Weight,race,1.35,1.898,0.1066,3.62,Black,Other,100-999,Midwest,Low (<25%),Urban,-0.43,1.3,-3.62,,,,0.02,,2.57,0.17
ERNST ENTERPRISES INC,A21817,M5 Variable-Weight,gender,48.6,48.6,0.3945,48.6,Female,Other,100-999,Midwest,Low (<25%),Urban,,,,48.6,,-48.6,,,,
ERNST ENTERPRISES INC,A21817,M5 Variable-Weight,hispanic,0.16,0.16,0.0041,0.16,Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,0.16,,,-0.16,,
ERNST ENTERPRISES INC,A21817,M6 IPF+Occ,race,4.86,7.815,0.2059,14.58,White,Other,100-999,Midwest,Low (<25%),Urban,-0.62,0.01,-12.27,,,,0.0,,-1.7,14.58
ERNST ENTERPRISES INC,A21817,M6 IPF+Occ,gender,53.75,53.75,0.43,53.75,Female,Other,100-999,Midwest,Low (<25%),Urban,,,,53.75,,-53.75,,,,
ERNST ENTERPRISES INC,A21817,M6 IPF+Occ,hispanic,1.79,1.79,0.0818,1.79,Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,-1.79,,,1.79,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M1 Baseline (60/40),race,3.51,4.92,0.2296,9.46,AIAN,Other,100-999,South,Low (<25%),Rural,-9.46,1.01,2.68,,,,0.03,,6.81,-1.08
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M1 Baseline (60/40),gender,31.95,31.95,0.2601,31.95,Female,Other,100-999,South,Low (<25%),Rural,,,,-31.95,,31.95,,,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M1 Baseline (60/40),hispanic,2.64,2.64,0.0577,2.64,Not Hispanic,Other,100-999,South,Low (<25%),Rural,,,,,2.64,,,-2.64,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M2 Three-Layer (50/30/20),race,4.14,5.537,0.2499,9.19,Two+,Other,100-999,South,Low (<25%),Rural,-9.08,0.84,2.29,,,,0.09,,9.19,-3.33
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M2 Three-Layer (50/30/20),gender,33.14,33.14,0.2684,33.14,Female,Other,100-999,South,Low (<25%),Rural,,,,-33.14,,33.14,,,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M2 Three-Layer (50/30/20),hispanic,2.98,2.98,0.0636,2.98,Not Hispanic,Other,100-999,South,Low (<25%),Rural,,,,,2.98,,,-2.98,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M3 IPF,race,5.7,9.305,0.2568,16.36,White,Other,100-999,South,Low (<25%),Rural,-15.8,0.01,-1.29,,,,0.0,,0.73,16.36
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M3 IPF,gender,26.87,26.87,0.2242,26.87,Female,Other,100-999,South,Low (<25%),Rural,,,,-26.87,,26.87,,,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M3 IPF,hispanic,1.33,1.33,0.056,1.33,Hispanic,Other,100-999,South,Low (<25%),Rural,,,,,-1.33,,,1.33,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M4 Occ-Weighted,race,3.55,5.273,0.2374,10.6,AIAN,Other,100-999,South,Low (<25%),Rural,-10.6,1.08,2.8,,,,0.02,,6.74,-0.05
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M4 Occ-Weighted,gender,31.62,31.62,0.2578,31.62,Female,Other,100-999,South,Low (<25%),Rural,,,,-31.62,,31.62,,,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M4 Occ-Weighted,hispanic,2.36,2.36,0.0527,2.36,Hispanic,Other,100-999,South,Low (<25%),Rural,,,,,2.36,,,-2.36,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M5 Variable-Weight,race,3.51,4.92,0.2296,9.46,AIAN,Other,100-999,South,Low (<25%),Rural,-9.46,1.01,2.68,,,,0.03,,6.81,-1.08
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M5 Variable-Weight,gender,31.95,31.95,0.2601,31.95,Female,Other,100-999,South,Low (<25%),Rural,,,,-31.95,,31.95,,,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M5 Variable-Weight,hispanic,2.64,2.64,0.0577,2.64,Not Hispanic,Other,100-999,South,Low (<25%),Rural,,,,,2.64,,,-2.64,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M6 IPF+Occ,race,5.7,9.305,0.2568,16.36,White,Other,100-999,South,Low (<25%),Rural,-15.8,0.01,-1.29,,,,0.0,,0.73,16.36
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M6 IPF+Occ,gender,26.87,26.87,0.2242,26.87,Female,Other,100-999,South,Low (<25%),Rural,,,,-26.87,,26.87,,,,
VICTORY PROFESSIONAL MANAGEMENT,FB7923,M6 IPF+Occ,hispanic,1.33,1.33,0.056,1.33,Hispanic,Other,100-999,South,Low (<25%),Rural,,,,,-1.33,,,1.33,,
SEPHORA USA,X36288,M1 Baseline (60/40),race,5.98,8.147,0.2062,16.25,Black,Other,10000+,West,Medium (25-50%),Urban,-0.39,6.64,-16.25,,,,-1.29,,9.15,2.13
SEPHORA USA,X36288,M1 Baseline (60/40),gender,33.54,33.54,0.2563,33.54,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-33.54,,33.54,,,,
SEPHORA USA,X36288,M1 Baseline (60/40),hispanic,13.39,13.39,0.1098,13.39,Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,-13.39,,,13.39,,
SEPHORA USA,X36288,M2 Three-Layer (50/30/20),race,6.26,8.616,0.2143,16.34,Black,Other,10000+,West,Medium (25-50%),Urban,-0.38,9.23,-16.34,,,,-1.26,,9.53,-0.81
SEPHORA USA,X36288,M2 Three-Layer (50/30/20),gender,33.63,33.63,0.2569,33.63,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-33.63,,33.63,,,,
SEPHORA USA,X36288,M2 Three-Layer (50/30/20),hispanic,13.95,13.95,0.1149,13.95,Not Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,-13.95,,,13.95,,
SEPHORA USA,X36288,M3 IPF,race,10.52,15.651,0.3293,31.56,White,Other,10000+,West,Medium (25-50%),Urban,-0.81,-2.93,-20.76,,,,-1.49,,-5.59,31.56
SEPHORA USA,X36288,M3 IPF,gender,34.67,34.67,0.2642,34.67,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-34.67,,34.67,,,,
SEPHORA USA,X36288,M3 IPF,hispanic,27.18,27.18,0.2676,27.18,Not Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,-27.18,,,27.18,,
SEPHORA USA,X36288,M4 Occ-Weighted,race,6.11,8.502,0.2166,16.56,Black,Other,10000+,West,Medium (25-50%),Urban,-0.45,4.72,-16.56,,,,-1.34,,11.42,2.19
SEPHORA USA,X36288,M4 Occ-Weighted,gender,33.45,33.45,0.2557,33.45,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-33.45,,33.45,,,,
SEPHORA USA,X36288,M4 Occ-Weighted,hispanic,13.13,13.13,0.1074,13.13,Not Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,-13.13,,,13.13,,
SEPHORA USA,X36288,M5 Variable-Weight,race,5.98,8.147,0.2062,16.25,Black,Other,10000+,West,Medium (25-50%),Urban,-0.39,6.64,-16.25,,,,-1.29,,9.15,2.13
SEPHORA USA,X36288,M5 Variable-Weight,gender,33.54,33.54,0.2563,33.54,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-33.54,,33.54,,,,
SEPHORA USA,X36288,M5 Variable-Weight,hispanic,13.39,13.39,0.1098,13.39,Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,-13.39,,,13.39,,
SEPHORA USA,X36288,M6 IPF+Occ,race,10.52,15.651,0.3293,31.56,White,Other,10000+,West,Medium (25-50%),Urban,-0.81,-2.93,-20.76,,,,-1.49,,-5.59,31.56
SEPHORA USA,X36288,M6 IPF+Occ,gender,34.67,34.67,0.2642,34.67,Female,Other,10000+,West,Medium (25-50%),Urban,,,,-34.67,,34.67,,,,
SEPHORA USA,X36288,M6 IPF+Occ,hispanic,27.18,27.18,0.2676,27.18,Not Hispanic,Other,10000+,West,Medium (25-50%),Urban,,,,,-27.18,,,27.18,,
DAUBERT CHEMICAL COMPANY,374098,M1 Baseline (60/40),race,3.28,4.577,0.1575,8.74,White,Other,100-999,Midwest,Low (<25%),Urban,0.22,3.62,0.1,,,,-1.11,,5.91,-8.74
DAUBERT CHEMICAL COMPANY,374098,M1 Baseline (60/40),gender,29.04,29.04,0.2173,29.04,Male,Other,100-999,Midwest,Low (<25%),Urban,,,,29.04,,-29.04,,,,
DAUBERT CHEMICAL COMPANY,374098,M1 Baseline (60/40),hispanic,1.09,1.09,0.0111,1.09,Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,-1.09,,,1.09,,
DAUBERT CHEMICAL COMPANY,374098,M2 Three-Layer (50/30/20),race,4.12,5.536,0.1815,10.27,White,Other,100-999,Midwest,Low (<25%),Urban,0.22,5.03,-0.99,,,,-1.11,,7.13,-10.27
DAUBERT CHEMICAL COMPANY,374098,M2 Three-Layer (50/30/20),gender,29.07,29.07,0.2175,29.07,Male,Other,100-999,Midwest,Low (<25%),Urban,,,,29.07,,-29.07,,,,
DAUBERT CHEMICAL COMPANY,374098,M2 Three-Layer (50/30/20),hispanic,1.01,1.01,0.0102,1.01,Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,-1.01,,,1.01,,
DAUBERT CHEMICAL COMPANY,374098,M3 IPF,race,3.85,5.919,0.1696,11.54,White,Other,100-999,Midwest,Low (<25%),Urban,0.0,-0.89,-8.61,,,,-1.15,,-0.89,11.54
DAUBERT CHEMICAL COMPANY,374098,M3 IPF,gender,28.95,28.95,0.2167,28.95,Male,Other,100-999,Midwest,Low (<25%),Urban,,,,28.95,,-28.95,,,,
DAUBERT CHEMICAL COMPANY,374098,M3 IPF,hispanic,12.15,12.15,0.1643,12.15,Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,-12.15,,,12.15,,
DAUBERT CHEMICAL COMPANY,374098,M4 Occ-Weighted,race,3.35,4.761,0.1606,8.93,White,Other,100-999,Midwest,Low (<25%),Urban,0.16,2.86,0.19,,,,-1.12,,6.84,-8.93
DAUBERT CHEMICAL COMPANY,374098,M4 Occ-Weighted,gender,29.39,29.39,0.2197,29.39,Male,Other,100-999,Midwest,Low (<25%),Urban,,,,29.39,,-29.39,,,,
DAUBERT CHEMICAL COMPANY,374098,M4 Occ-Weighted,hispanic,1.88,1.88,0.0193,1.88,Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,-1.88,,,1.88,,
DAUBERT CHEMICAL COMPANY,374098,M5 Variable-Weight,race,3.28,4.577,0.1575,8.74,White,Other,100-999,Midwest,Low (<25%),Urban,0.22,3.62,0.1,,,,-1.11,,5.91,-8.74
DAUBERT CHEMICAL COMPANY,374098,M5 Variable-Weight,gender,29.04,29.04,0.2173,29.04,Male,Other,100-999,Midwest,Low (<25%),Urban,,,,29.04,,-29.04,,,,
DAUBERT CHEMICAL COMPANY,374098,M5 Variable-Weight,hispanic,1.09,1.09,0.0111,1.09,Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,-1.09,,,1.09,,
DAUBERT CHEMICAL COMPANY,374098,M6 IPF+Occ,race,3.85,5.919,0.1696,11.54,White,Other,100-999,Midwest,Low (<25%),Urban,0.0,-0.89,-8.61,,,,-1.15,,-0.89,11.54
DAUBERT CHEMICAL COMPANY,374098,M6 IPF+Occ,gender,28.95,28.95,0.2167,28.95,Male,Other,100-999,Midwest,Low (<25%),Urban,,,,28.95,,-28.95,,,,
DAUBERT CHEMICAL COMPANY,374098,M6 IPF+Occ,hispanic,12.15,12.15,0.1643,12.15,Hispanic,Other,100-999,Midwest,Low (<25%),Urban,,,,,-12.15,,,12.15,,
LIFESCIENCE LOGISTICS,FC6639,M1 Baseline (60/40),race,5.23,7.399,0.1678,15.69,Black,Other,100-999,South,Medium (25-50%),Urban,0.4,3.29,-15.69,,,,0.06,,6.04,5.9
LIFESCIENCE LOGISTICS,FC6639,M1 Baseline (60/40),gender,2.55,2.55,0.0181,2.55,Female,Other,100-999,South,Medium (25-50%),Urban,,,,2.55,,-2.55,,,,
