company,company_code,method,dimension,mae,rmse,hellinger,max_error,max_error_cat,naics_group,size_bucket,region,minority_share,urbanicity,signed_AIAN,signed_Asian,signed_Black,signed_Female,signed_Hispanic,signed_Male,signed_NHOPI,signed_Not Hispanic,signed_Two+,signed_White
SCANSOURCE HQ,X40044,M5b Min-Adapt,race,3.24,3.95,0.1294,6.58,White,Wholesale Trade (42),1k-9999,South,Medium (25-50%),Urban,-0.03,-3.13,-5.42,,,,-1.14,,3.14,6.58
SCANSOURCE HQ,X40044,M5b Min-Adapt,gender,6.18,6.18,0.0438,6.18,Female,Wholesale Trade (42),1k-9999,South,Medium (25-50%),Urban,,,,-6.18,,6.18,,,,
SCANSOURCE HQ,X40044,M5b Min-Adapt,hispanic,2.8,2.8,0.0469,2.8,Not Hispanic,Wholesale Trade (42),1k-9999,South,Medium (25-50%),Urban,,,,,-2.8,,,2.8,,
SCANSOURCE HQ,X40044,M7 Hybrid,race,2.08,2.543,0.0932,4.72,White,Wholesale Trade (42),1k-9999,South,Medium (25-50%),Urban,0.07,-2.49,-2.63,,,,-1.12,,1.46,4.72
SCANSOURCE HQ,X40044,M7 Hybrid,gender,9.4,9.4,0.0667,9.4,Female,Wholesale Trade (42),1k-9999,South,Medium (25-50%),Urban,,,,-9.4,,9.4,,,,
SCANSOURCE HQ,X40044,M7 Hybrid,hispanic,1.34,1.34,0.0208,1.34,Not Hispanic,Wholesale Trade (42),1k-9999,South,Medium (25-50%),Urban,,,,,-1.34,,,1.34,,
AVNET CORPORATE,525923,M1 Baseline (60/40),race,2.94,4.187,0.144,8.22,Asian,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,0.19,-8.22,-0.34,,,,-0.27,,4.13,4.51
AVNET CORPORATE,525923,M1 Baseline (60/40),gender,4.5,4.5,0.0321,4.5,Female,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,-4.5,,4.5,,,,
AVNET CORPORATE,525923,M1 Baseline (60/40),hispanic,11.22,11.22,0.106,11.22,Hispanic,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,,11.22,,,-11.22,,
AVNET CORPORATE,525923,M2 Three-Layer (50/30/20),race,2.91,4.453,0.1662,7.97,Asian,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,0.24,-7.97,-0.5,,,,-0.25,,7.33,1.16
AVNET CORPORATE,525923,M2 Three-Layer (50/30/20),gender,2.98,2.98,0.0212,2.98,Female,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,-2.98,,2.98,,,,
AVNET CORPORATE,525923,M2 Three-Layer (50/30/20),hispanic,12.77,12.77,0.1188,12.77,Not Hispanic,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,,12.77,,,-12.77,,
AVNET CORPORATE,525923,M3 IPF,race,6.61,9.59,0.2764,19.84,White,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,-1.18,-10.87,-6.06,,,,-0.38,,-1.35,19.84
AVNET CORPORATE,525923,M3 IPF,gender,10.58,10.58,0.0763,10.58,Male,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,-10.58,,10.58,,,,
AVNET CORPORATE,525923,M3 IPF,hispanic,3.04,3.04,0.0356,3.04,Hispanic,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,,-3.04,,,3.04,,
AVNET CORPORATE,525923,M4 Occ-Weighted,race,3.14,4.429,0.1546,8.54,Asian,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,-0.07,-8.54,-0.52,,,,-0.3,,4.66,4.76
AVNET CORPORATE,525923,M4 Occ-Weighted,gender,5.75,5.755,0.0411,5.76,Female,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,-5.76,,5.75,,,,
AVNET CORPORATE,525923,M4 Occ-Weighted,hispanic,10.27,10.27,0.0979,10.27,Not Hispanic,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,,10.27,,,-10.27,,
AVNET CORPORATE,525923,M5 Variable-Weight,race,2.94,4.187,0.144,8.22,Asian,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,0.19,-8.22,-0.34,,,,-0.27,,4.13,4.51
AVNET CORPORATE,525923,M5 Variable-Weight,gender,4.5,4.5,0.0321,4.5,Female,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,-4.5,,4.5,,,,
AVNET CORPORATE,525923,M5 Variable-Weight,hispanic,11.22,11.22,0.106,11.22,Hispanic,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,,11.22,,,-11.22,,
AVNET CORPORATE,525923,M1b Learned-Wt,race,2.48,3.512,0.1164,7.25,Asian,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,0.96,-7.25,0.19,,,,-0.18,,2.53,3.75
AVNET CORPORATE,525923,M1b Learned-Wt,gender,0.73,0.73,0.0052,0.73,Female,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,-0.73,,0.73,,,,
AVNET CORPORATE,525923,M1b Learned-Wt,hispanic,14.08,14.08,0.1294,14.08,Hispanic,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,,14.08,,,-14.08,,
AVNET CORPORATE,525923,M2b Workplace-Tract,race,2.91,4.453,0.1662,7.97,Asian,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,0.24,-7.97,-0.5,,,,-0.25,,7.33,1.16
AVNET CORPORATE,525923,M2b Workplace-Tract,gender,2.98,2.98,0.0212,2.98,Female,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,-2.98,,2.98,,,,
AVNET CORPORATE,525923,M2b Workplace-Tract,hispanic,12.77,12.77,0.1188,12.77,Not Hispanic,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,,12.77,,,-12.77,,
AVNET CORPORATE,525923,M3b Damp-IPF,race,2.97,4.341,0.1422,8.29,Asian,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,-0.15,-8.29,-0.1,,,,-0.38,,2.96,5.95
AVNET CORPORATE,525923,M3b Damp-IPF,gender,10.58,10.58,0.0763,10.58,Male,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,-10.58,,10.58,,,,
AVNET CORPORATE,525923,M3b Damp-IPF,hispanic,3.04,3.04,0.0356,3.04,Hispanic,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,,-3.04,,,3.04,,
AVNET CORPORATE,525923,M4b State-Occ,race,3.22,4.42,0.1674,8.92,Asian,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,1.4,-8.92,-0.45,,,,-0.3,,4.93,3.33
AVNET CORPORATE,525923,M4b State-Occ,gender,6.34,6.34,0.0453,6.34,Female,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,-6.34,,6.34,,,,
AVNET CORPORATE,525923,M4b State-Occ,hispanic,15.15,15.15,0.138,15.15,Not Hispanic,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,,15.15,,,-15.15,,
AVNET CORPORATE,525923,M5b Min-Adapt,race,2.94,4.187,0.144,8.22,Asian,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,0.19,-8.22,-0.34,,,,-0.27,,4.13,4.51
AVNET CORPORATE,525923,M5b Min-Adapt,gender,4.5,4.5,0.0321,4.5,Female,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,-4.5,,4.5,,,,
AVNET CORPORATE,525923,M5b Min-Adapt,hispanic,11.22,11.22,0.106,11.22,Hispanic,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,,11.22,,,-11.22,,
AVNET CORPORATE,525923,M7 Hybrid,race,2.48,3.512,0.1164,7.25,Asian,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,0.96,-7.25,0.19,,,,-0.18,,2.53,3.75
AVNET CORPORATE,525923,M7 Hybrid,gender,10.58,10.58,0.0763,10.58,Male,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,-10.58,,10.58,,,,
AVNET CORPORATE,525923,M7 Hybrid,hispanic,14.08,14.08,0.1294,14.08,Hispanic,Wholesale Trade (42),1k-9999,West,Low (<25%),Urban,,,,,14.08,,,-14.08,,
M C MACHINERY SYSTEMS INC,R08693,M1 Baseline (60/40),race,3.69,4.596,0.1455,7.2,Black,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,0.27,-4.74,7.2,,,,0.05,,3.54,-6.31
M C MACHINERY SYSTEMS INC,R08693,M1 Baseline (60/40),gender,25.86,25.86,0.213,25.86,Female,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,25.86,,-25.86,,,,
M C MACHINERY SYSTEMS INC,R08693,M1 Baseline (60/40),hispanic,1.08,1.08,0.0108,1.08,Hispanic,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,,1.08,,,-1.08,,
M C MACHINERY SYSTEMS INC,R08693,M2 Three-Layer (50/30/20),race,5.41,6.982,0.1836,12.01,White,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,0.32,-4.21,9.45,,,,0.05,,6.41,-12.01
M C MACHINERY SYSTEMS INC,R08693,M2 Three-Layer (50/30/20),gender,27.84,27.84,0.2271,27.84,Female,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,27.84,,-27.84,,,,
M C MACHINERY SYSTEMS INC,R08693,M2 Three-Layer (50/30/20),hispanic,3.07,3.07,0.03,3.07,Not Hispanic,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,,3.07,,,-3.07,,
M C MACHINERY SYSTEMS INC,R08693,M3 IPF,race,4.16,6.348,0.2025,12.49,White,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,0.0,-8.9,-1.55,,,,0.0,,-2.04,12.49
M C MACHINERY SYSTEMS INC,R08693,M3 IPF,gender,18.9,18.9,0.1621,18.9,Female,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,18.9,,-18.9,,,,
M C MACHINERY SYSTEMS INC,R08693,M3 IPF,hispanic,10.79,10.79,0.1431,10.79,Hispanic,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,,-10.79,,,10.79,,
M C MACHINERY SYSTEMS INC,R08693,M4 Occ-Weighted,race,3.46,4.218,0.1442,5.92,Black,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,0.21,-5.41,5.92,,,,0.04,,4.22,-4.96
M C MACHINERY SYSTEMS INC,R08693,M4 Occ-Weighted,gender,23.9,23.905,0.1989,23.91,Male,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,23.9,,-23.91,,,,
M C MACHINERY SYSTEMS INC,R08693,M4 Occ-Weighted,hispanic,0.3,0.3,0.003,0.3,Hispanic,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,,0.3,,,-0.3,,
M C MACHINERY SYSTEMS INC,R08693,M5 Variable-Weight,race,3.69,4.596,0.1455,7.2,Black,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,0.27,-4.74,7.2,,,,0.05,,3.54,-6.31
M C MACHINERY SYSTEMS INC,R08693,M5 Variable-Weight,gender,25.86,25.86,0.213,25.86,Female,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,25.86,,-25.86,,,,
M C MACHINERY SYSTEMS INC,R08693,M5 Variable-Weight,hispanic,1.08,1.08,0.0108,1.08,Hispanic,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,,1.08,,,-1.08,,
M C MACHINERY SYSTEMS INC,R08693,M1b Learned-Wt,race,4.35,6.314,0.1632,11.06,Black,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,0.44,-2.72,11.06,,,,0.08,,1.48,-10.35
M C MACHINERY SYSTEMS INC,R08693,M1b Learned-Wt,gender,31.72,31.72,0.2544,31.72,Female,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,31.72,,-31.72,,,,
M C MACHINERY SYSTEMS INC,R08693,M1b Learned-Wt,hispanic,3.41,3.41,0.0331,3.41,Hispanic,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,,3.41,,,-3.41,,
M C MACHINERY SYSTEMS INC,R08693,M2b Workplace-Tract,race,5.41,6.982,0.1836,12.01,White,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,0.32,-4.21,9.45,,,,0.05,,6.41,-12.01
M C MACHINERY SYSTEMS INC,R08693,M2b Workplace-Tract,gender,27.84,27.84,0.2271,27.84,Female,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,27.84,,-27.84,,,,
M C MACHINERY SYSTEMS INC,R08693,M2b Workplace-Tract,hispanic,3.07,3.07,0.03,3.07,Not Hispanic,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,,3.07,,,-3.07,,
M C MACHINERY SYSTEMS INC,R08693,M3b Damp-IPF,race,2.98,3.946,0.1328,7.04,Black,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,0.14,-5.14,7.04,,,,0.0,,1.75,-3.79
M C MACHINERY SYSTEMS INC,R08693,M3b Damp-IPF,gender,18.9,18.9,0.1621,18.9,Female,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,18.9,,-18.9,,,,
M C MACHINERY SYSTEMS INC,R08693,M3b Damp-IPF,hispanic,10.79,10.79,0.1431,10.79,Hispanic,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,,-10.79,,,10.79,,
M C MACHINERY SYSTEMS INC,R08693,M4b State-Occ,race,4.75,6.122,0.1782,10.25,Black,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,0.25,-5.65,10.25,,,,0.04,,3.72,-8.6
M C MACHINERY SYSTEMS INC,R08693,M4b State-Occ,gender,27.17,27.17,0.2223,27.17,Female,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,27.17,,-27.17,,,,
M C MACHINERY SYSTEMS INC,R08693,M4b State-Occ,hispanic,1.58,1.58,0.0157,1.58,Hispanic,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,,1.58,,,-1.58,,
M C MACHINERY SYSTEMS INC,R08693,M5b Min-Adapt,race,3.69,4.596,0.1455,7.2,Black,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,0.27,-4.74,7.2,,,,0.05,,3.54,-6.31
M C MACHINERY SYSTEMS INC,R08693,M5b Min-Adapt,gender,25.86,25.86,0.213,25.86,Female,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,25.86,,-25.86,,,,
M C MACHINERY SYSTEMS INC,R08693,M5b Min-Adapt,hispanic,1.08,1.08,0.0108,1.08,Hispanic,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,,1.08,,,-1.08,,
M C MACHINERY SYSTEMS INC,R08693,M7 Hybrid,race,4.35,6.314,0.1632,11.06,Black,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,0.44,-2.72,11.06,,,,0.08,,1.48,-10.35
M C MACHINERY SYSTEMS INC,R08693,M7 Hybrid,gender,18.9,18.9,0.1621,18.9,Female,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,18.9,,-18.9,,,,
M C MACHINERY SYSTEMS INC,R08693,M7 Hybrid,hispanic,3.41,3.41,0.0331,3.41,Hispanic,Wholesale Trade (42),100-999,Midwest,Low (<25%),Urban,,,,,3.41,,,-3.41,,
AMS GROUP  INC.,GQ3873,M1 Baseline (60/40),race,2.94,4.435,0.098,8.8,White,Wholesale Trade (42),1-99,South,Low (<25%),Urban,0.36,-0.02,5.81,,,,0.06,,2.59,-8.8
AMS GROUP  INC.,GQ3873,M1 Baseline (60/40),gender,4.11,4.11,0.0307,4.11,Female,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,-4.11,,4.11,,,,
AMS GROUP  INC.,GQ3873,M1 Baseline (60/40),hispanic,1.34,1.34,0.019,1.34,Not Hispanic,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,,1.34,,,-1.34,,
AMS GROUP  INC.,GQ3873,M2 Three-Layer (50/30/20),race,4.08,6.063,0.1272,12.25,White,Wholesale Trade (42),1-99,South,Low (<25%),Urban,0.33,0.2,6.9,,,,0.05,,4.77,-12.25
AMS GROUP  INC.,GQ3873,M2 Three-Layer (50/30/20),gender,0.85,0.85,0.0063,0.85,Female,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,-0.85,,0.85,,,,
AMS GROUP  INC.,GQ3873,M2 Three-Layer (50/30/20),hispanic,2.96,2.96,0.04,2.96,Hispanic,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,,2.96,,,-2.96,,
AMS GROUP  INC.,GQ3873,M3 IPF,race,3.72,5.352,0.1812,11.16,White,Wholesale Trade (42),1-99,South,Low (<25%),Urban,0.0,-4.26,-5.08,,,,0.0,,-1.83,11.16
AMS GROUP  INC.,GQ3873,M3 IPF,gender,16.24,16.24,0.1291,16.24,Female,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,-16.24,,16.24,,,,
AMS GROUP  INC.,GQ3873,M3 IPF,hispanic,5.52,5.52,0.1258,5.52,Hispanic,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,,-5.52,,,5.52,,
AMS GROUP  INC.,GQ3873,M4 Occ-Weighted,race,2.5,3.382,0.0896,6.41,White,Wholesale Trade (42),1-99,South,Low (<25%),Urban,0.32,-1.08,4.21,,,,0.04,,2.92,-6.41
AMS GROUP  INC.,GQ3873,M4 Occ-Weighted,gender,7.32,7.32,0.0554,7.32,Female,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,-7.32,,7.32,,,,
AMS GROUP  INC.,GQ3873,M4 Occ-Weighted,hispanic,0.23,0.225,0.0033,0.23,Not Hispanic,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,,0.22,,,-0.23,,
AMS GROUP  INC.,GQ3873,M5 Variable-Weight,race,2.94,4.435,0.098,8.8,White,Wholesale Trade (42),1-99,South,Low (<25%),Urban,0.36,-0.02,5.81,,,,0.06,,2.59,-8.8
AMS GROUP  INC.,GQ3873,M5 Variable-Weight,gender,4.11,4.11,0.0307,4.11,Female,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,-4.11,,4.11,,,,
AMS GROUP  INC.,GQ3873,M5 Variable-Weight,hispanic,1.34,1.34,0.019,1.34,Not Hispanic,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,,1.34,,,-1.34,,
AMS GROUP  INC.,GQ3873,M1b Learned-Wt,race,5.32,7.965,0.1446,15.97,White,Wholesale Trade (42),1-99,South,Low (<25%),Urban,0.47,3.17,10.62,,,,0.1,,1.6,-15.97
AMS GROUP  INC.,GQ3873,M1b Learned-Wt,gender,5.5,5.5,0.0399,5.5,Female,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,5.5,,-5.5,,,,
AMS GROUP  INC.,GQ3873,M1b Learned-Wt,hispanic,4.69,4.69,0.0605,4.69,Hispanic,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,,4.69,,,-4.69,,
AMS GROUP  INC.,GQ3873,M2b Workplace-Tract,race,4.08,6.063,0.1272,12.25,White,Wholesale Trade (42),1-99,South,Low (<25%),Urban,0.33,0.2,6.9,,,,0.05,,4.77,-12.25
AMS GROUP  INC.,GQ3873,M2b Workplace-Tract,gender,0.85,0.85,0.0063,0.85,Female,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,-0.85,,0.85,,,,
AMS GROUP  INC.,GQ3873,M2b Workplace-Tract,hispanic,2.96,2.96,0.04,2.96,Hispanic,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,,2.96,,,-2.96,,
AMS GROUP  INC.,GQ3873,M3b Damp-IPF,race,3.11,3.933,0.1744,6.59,Black,Wholesale Trade (42),1-99,South,Low (<25%),Urban,0.38,-4.26,6.59,,,,0.0,,2.34,-5.06
AMS GROUP  INC.,GQ3873,M3b Damp-IPF,gender,16.24,16.24,0.1291,16.24,Female,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,-16.24,,16.24,,,,
AMS GROUP  INC.,GQ3873,M3b Damp-IPF,hispanic,5.52,5.52,0.1258,5.52,Hispanic,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,,-5.52,,,5.52,,
AMS GROUP  INC.,GQ3873,M4b State-Occ,race,5.04,7.506,0.1458,14.47,White,Wholesale Trade (42),1-99,South,Low (<25%),Urban,0.28,-0.64,10.47,,,,0.04,,4.31,-14.47
AMS GROUP  INC.,GQ3873,M4b State-Occ,gender,0.05,0.05,0.0004,0.05,Female,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,-0.05,,0.05,,,,
AMS GROUP  INC.,GQ3873,M4b State-Occ,hispanic,3.84,3.84,0.0506,3.84,Not Hispanic,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,,3.84,,,-3.84,,
AMS GROUP  INC.,GQ3873,M5b Min-Adapt,race,2.5,3.382,0.0896,6.41,White,Wholesale Trade (42),1-99,South,Low (<25%),Urban,0.32,-1.08,4.21,,,,0.04,,2.92,-6.41
AMS GROUP  INC.,GQ3873,M5b Min-Adapt,gender,7.32,7.32,0.0554,7.32,Female,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,-7.32,,7.32,,,,
AMS GROUP  INC.,GQ3873,M5b Min-Adapt,hispanic,0.22,0.225,0.0034,0.23,Hispanic,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,,0.23,,,-0.22,,
AMS GROUP  INC.,GQ3873,M7 Hybrid,race,5.32,7.965,0.1446,15.97,White,Wholesale Trade (42),1-99,South,Low (<25%),Urban,0.47,3.17,10.62,,,,0.1,,1.6,-15.97
AMS GROUP  INC.,GQ3873,M7 Hybrid,gender,16.24,16.24,0.1291,16.24,Female,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,-16.24,,16.24,,,,
AMS GROUP  INC.,GQ3873,M7 Hybrid,hispanic,4.69,4.69,0.0605,4.69,Hispanic,Wholesale Trade (42),1-99,South,Low (<25%),Urban,,,,,4.69,,,-4.69,,
NINTENDO OF AMERICA INC,M16726,M1 Baseline (60/40),race,4.76,6.864,0.1444,13.83,Asian,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,0.3,-13.83,1.4,,,,-0.46,,4.07,8.52
NINTENDO OF AMERICA INC,M16726,M1 Baseline (60/40),gender,2.38,2.38,0.0175,2.38,Female,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,2.38,,-2.38,,,,
NINTENDO OF AMERICA INC,M16726,M1 Baseline (60/40),hispanic,5.26,5.26,0.0614,5.26,Not Hispanic,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,,5.26,,,-5.26,,
NINTENDO OF AMERICA INC,M16726,M2 Three-Layer (50/30/20),race,4.2,5.89,0.1349,12.23,Asian,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,0.28,-12.23,1.85,,,,-0.38,,5.26,5.22
NINTENDO OF AMERICA INC,M16726,M2 Three-Layer (50/30/20),gender,4.46,4.46,0.0327,4.46,Female,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,4.46,,-4.46,,,,
NINTENDO OF AMERICA INC,M16726,M2 Three-Layer (50/30/20),hispanic,4.81,4.81,0.0567,4.81,Not Hispanic,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,,4.81,,,-4.81,,
NINTENDO OF AMERICA INC,M16726,M3 IPF,race,9.86,15.267,0.3192,29.57,White,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,-0.4,-22.46,-2.18,,,,-0.76,,-3.77,29.57
NINTENDO OF AMERICA INC,M16726,M3 IPF,gender,6.64,6.64,0.0506,6.64,Female,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,-6.64,,6.64,,,,
NINTENDO OF AMERICA INC,M16726,M3 IPF,hispanic,5.9,5.9,0.1029,5.9,Not Hispanic,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,,-5.9,,,5.9,,
NINTENDO OF AMERICA INC,M16726,M4 Occ-Weighted,race,5.29,7.702,0.1634,15.33,Asian,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,0.27,-15.33,0.95,,,,-0.53,,4.82,9.82
NINTENDO OF AMERICA INC,M16726,M4 Occ-Weighted,gender,0.77,0.77,0.0057,0.77,Female,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,0.77,,-0.77,,,,
NINTENDO OF AMERICA INC,M16726,M4 Occ-Weighted,hispanic,5.87,5.87,0.0678,5.87,Not Hispanic,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,,5.87,,,-5.87,,
NINTENDO OF AMERICA INC,M16726,M5 Variable-Weight,race,4.76,6.864,0.1444,13.83,Asian,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,0.3,-13.83,1.4,,,,-0.46,,4.07,8.52
NINTENDO OF AMERICA INC,M16726,M5 Variable-Weight,gender,2.38,2.38,0.0175,2.38,Female,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,2.38,,-2.38,,,,
NINTENDO OF AMERICA INC,M16726,M5 Variable-Weight,hispanic,5.26,5.26,0.0614,5.26,Not Hispanic,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,,5.26,,,-5.26,,
NINTENDO OF AMERICA INC,M16726,M1b Learned-Wt,race,3.19,4.465,0.0997,9.34,Asian,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,0.39,-9.34,2.75,,,,-0.23,,1.81,4.62
NINTENDO OF AMERICA INC,M16726,M1b Learned-Wt,gender,7.21,7.21,0.0524,7.21,Female,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,7.21,,-7.21,,,,
NINTENDO OF AMERICA INC,M16726,M1b Learned-Wt,hispanic,3.43,3.43,0.0416,3.43,Not Hispanic,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,,3.43,,,-3.43,,
NINTENDO OF AMERICA INC,M16726,M2b Workplace-Tract,race,4.2,5.89,0.1349,12.23,Asian,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,0.28,-12.23,1.85,,,,-0.38,,5.26,5.22
NINTENDO OF AMERICA INC,M16726,M2b Workplace-Tract,gender,4.46,4.46,0.0327,4.46,Female,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,4.46,,-4.46,,,,
NINTENDO OF AMERICA INC,M16726,M2b Workplace-Tract,hispanic,4.81,4.81,0.0567,4.81,Not Hispanic,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,,4.81,,,-4.81,,
NINTENDO OF AMERICA INC,M16726,M3b Damp-IPF,race,5.15,7.591,0.1608,14.68,Asian,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,0.36,-14.68,1.4,,,,-0.76,,2.73,10.96
NINTENDO OF AMERICA INC,M16726,M3b Damp-IPF,gender,6.64,6.64,0.0506,6.64,Female,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,-6.64,,6.64,,,,
NINTENDO OF AMERICA INC,M16726,M3b Damp-IPF,hispanic,5.9,5.9,0.1029,5.9,Not Hispanic,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,,-5.9,,,5.9,,
NINTENDO OF AMERICA INC,M16726,M4b State-Occ,race,5.65,7.912,0.1863,16.43,Asian,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,0.41,-16.43,2.57,,,,-0.53,,6.34,7.64
NINTENDO OF AMERICA INC,M16726,M4b State-Occ,gender,3.54,3.545,0.026,3.55,Male,Wholesale Trade (42),1k-9999,West,Medium (25-50%),Urban,,,,3.54,,-3.55,,,,
